,id,text,lemmas,pos
1398,408921879815020544,на то тебе и нюх чтобы выбрать какой дорогой идти,на то ты и нюх чтобы выбрать какой дорога идти,PREP CONJ NPRO CONJ NOUN CONJ INFN ADJF NOUN INFN
1399,408921881132011520,он вытащил троих ребят из своего подразделения посреди перестрелки,он вытащить трое ребята из свой подразделение посреди перестрелка,NPRO VERB NUMR NOUN PREP ADJF NOUN PREP NOUN
1400,408921881673097216,ну пиздец денек генератор дал о себе знать спасибо друзьям выручили,ну пиздец денёк генератор дать о себя знать спасибо друг выручить,PRCL NOUN NOUN NOUN VERB PREP NPRO INFN INTJ NOUN VERB
1401,408921883279892480,может тебе нра длинные распущенные волосы,мочь ты нра длинный распустить волос,VERB NPRO None ADJF PRTF NOUN
1402,408921883417919488,люблю когда дома никого нет можно слушать музыку на всю,любить когда дом никто нет можно слушать музыка на весь,VERB CONJ NOUN NPRO PRED PRED INFN NOUN PREP ADJF
1403,408921910811303936,а почему собственно говоря плесень это долгая и очень странная история,а почему собственно говорить плесень это долгий и очень странный история,CONJ ADVB ADVB GRND NOUN PRCL ADJF CONJ ADVB ADJF NOUN
1404,408921912023478272,первый зачеееет моему счастью нет предела,первый зачеееть мой счастие нет предел,ADJF VERB ADJF NOUN PRED NOUN
1405,408921912304480256,с днем рождения,с день рождение,PREP NOUN NOUN
1406,408921913533407232,ураааа научился писать на клаве закрытыми глазами,ураааа научиться писать на клава закрытый глаз,NOUN VERB INFN PREP NOUN ADJF NOUN
1407,408921937931300864,боже светлана владимировна как же с вами классно просто обо всем можно поболтать и посмеяться я вас люблю,бог светлана владимирович как же с вы классно просто о весь можно поболтать и посмеяться я вы любить,NOUN NOUN NOUN CONJ PRCL PREP NPRO ADVB PRCL PREP ADJF PRED INFN CONJ INFN NPRO NPRO VERB
1408,408921938254233601,даже чутка испугалась когда ща на остановке увидела негра негр в сидоровке теперь я видела все ахах,даже чуткий испугаться когда сейчас на остановка увидеть негр негр в сидоровка теперь я видеть всё ахи,PRCL ADJS VERB CONJ ADVB PREP NOUN VERB NOUN NOUN PREP NOUN ADVB NPRO VERB PRCL NOUN
1409,408921941202833408,хелтэй чихгуй ямар амьтан бэ майк тайсоны нохой гэнээ,хелтэя чихговать ямара амьтан бэ майк тайсон ноха гэнээ,NOUN VERB NOUN NOUN None NOUN NOUN NOUN NOUN
1410,408921941215420416,уже какой день не могу от телека оторваться универ смотрю,уже какой день не мочь от телек оторваться универ смотреть,ADVB ADJF NOUN PRCL VERB PREP NOUN INFN NOUN VERB
